family,source_file,source_column,candidate_key,logical_parent,raw_target,parsing_policy,analytical_use,disposition,reconciliation_rule,metadata_variants
nport,FUT_FWD_NONFOREIGNCUR_CONTRACT.tsv,CURRENCY_CODE,False,FUND_REPORTED_HOLDING.tsv,nport_fut_fwd_nonforeigncur_contract_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUT_FWD_NONFOREIGNCUR_CONTRACT.tsv,EXPIRATION_DATE,False,FUND_REPORTED_HOLDING.tsv,nport_fut_fwd_nonforeigncur_contract_raw,date_field_specific_fail_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUT_FWD_NONFOREIGNCUR_CONTRACT.tsv,HOLDING_ID,True,FUND_REPORTED_HOLDING.tsv,nport_fut_fwd_nonforeigncur_contract_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUT_FWD_NONFOREIGNCUR_CONTRACT.tsv,NOTIONAL_AMOUNT,False,FUND_REPORTED_HOLDING.tsv,nport_fut_fwd_nonforeigncur_contract_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUT_FWD_NONFOREIGNCUR_CONTRACT.tsv,PAYOFF_PROFILE,False,FUND_REPORTED_HOLDING.tsv,nport_fut_fwd_nonforeigncur_contract_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FUT_FWD_NONFOREIGNCUR_CONTRACT.tsv,UNREALIZED_APPRECIATION,False,FUND_REPORTED_HOLDING.tsv,nport_fut_fwd_nonforeigncur_contract_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FWD_FOREIGNCUR_CONTRACT_SWAP.tsv,CURRENCY_PURCHASED_AMOUNT,False,FUND_REPORTED_HOLDING.tsv,nport_fwd_foreigncur_contract_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FWD_FOREIGNCUR_CONTRACT_SWAP.tsv,CURRENCY_SOLD_AMOUNT,False,FUND_REPORTED_HOLDING.tsv,nport_fwd_foreigncur_contract_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FWD_FOREIGNCUR_CONTRACT_SWAP.tsv,DESC_CURRENCY_PURCHASED,False,FUND_REPORTED_HOLDING.tsv,nport_fwd_foreigncur_contract_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FWD_FOREIGNCUR_CONTRACT_SWAP.tsv,DESC_CURRENCY_SOLD,False,FUND_REPORTED_HOLDING.tsv,nport_fwd_foreigncur_contract_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FWD_FOREIGNCUR_CONTRACT_SWAP.tsv,HOLDING_ID,True,FUND_REPORTED_HOLDING.tsv,nport_fwd_foreigncur_contract_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FWD_FOREIGNCUR_CONTRACT_SWAP.tsv,SETTLEMENT_DATE,False,FUND_REPORTED_HOLDING.tsv,nport_fwd_foreigncur_contract_swap_raw,date_field_specific_fail_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,FWD_FOREIGNCUR_CONTRACT_SWAP.tsv,UNREALIZED_APPRECIATION,False,FUND_REPORTED_HOLDING.tsv,nport_fwd_foreigncur_contract_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,IDENTIFIERS.tsv,HOLDING_ID,True,FUND_REPORTED_HOLDING.tsv,nport_identifiers_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,IDENTIFIERS.tsv,IDENTIFIERS_ID,True,FUND_REPORTED_HOLDING.tsv,nport_identifiers_raw,decimal_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,IDENTIFIERS.tsv,IDENTIFIER_ISIN,False,FUND_REPORTED_HOLDING.tsv,nport_identifiers_raw,text_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,IDENTIFIERS.tsv,IDENTIFIER_TICKER,False,FUND_REPORTED_HOLDING.tsv,nport_identifiers_raw,text_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,IDENTIFIERS.tsv,OTHER_IDENTIFIER,False,FUND_REPORTED_HOLDING.tsv,nport_identifiers_raw,text_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,IDENTIFIERS.tsv,OTHER_IDENTIFIER_DESC,False,FUND_REPORTED_HOLDING.tsv,nport_identifiers_raw,text_preserve_lexical,holdings_and_composition,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,ACCESSION_NUMBER,True,SUBMISSION.tsv,nport_interest_rate_risk_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,CURRENCY_CODE,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,text_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTEREST_RATE_RISK_ID,True,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_10YR_DV01,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_10YR_DV100,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_1YR_DV01,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_1YR_DV100,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_30YR_DV01,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_30YR_DV100,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_3MON_DV01,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_3MON_DV100,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_5YR_DV01,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,INTEREST_RATE_RISK.tsv,INTRST_RATE_CHANGE_5YR_DV100,False,SUBMISSION.tsv,nport_interest_rate_risk_raw,decimal_preserve_lexical,risk_and_fixed_income,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,ACCESSION_NUMBER,True,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,ASSET_CAT,True,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,INSTRUMENT_KIND,True,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,NET_REALIZED_GAIN_MON1,False,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,NET_REALIZED_GAIN_MON2,False,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,NET_REALIZED_GAIN_MON3,False,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,NET_UNREALIZED_AP_MON1,False,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,NET_UNREALIZED_AP_MON2,False,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_RETURN_CAT_INSTRUMENT.tsv,NET_UNREALIZED_AP_MON3,False,SUBMISSION.tsv,nport_monthly_return_cat_instrument_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_TOTAL_RETURN.tsv,ACCESSION_NUMBER,True,SUBMISSION.tsv,nport_monthly_total_return_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_TOTAL_RETURN.tsv,CLASS_ID,False,SUBMISSION.tsv,nport_monthly_total_return_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_TOTAL_RETURN.tsv,MONTHLY_TOTAL_RETURN1,False,SUBMISSION.tsv,nport_monthly_total_return_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_TOTAL_RETURN.tsv,MONTHLY_TOTAL_RETURN2,False,SUBMISSION.tsv,nport_monthly_total_return_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_TOTAL_RETURN.tsv,MONTHLY_TOTAL_RETURN3,False,SUBMISSION.tsv,nport_monthly_total_return_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,MONTHLY_TOTAL_RETURN.tsv,MONTHLY_TOTAL_RETURN_ID,True,SUBMISSION.tsv,nport_monthly_total_return_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,AMOUNT_PAYMENT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,AMOUNT_RECEIPT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,CURRENCY_CODE,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,CURRENCY_CODE_PAYMENT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,CURRENCY_CODE_RECEIPT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,FIXED_OR_FLOATING_PAYMENT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,FIXED_OR_FLOATING_RECEIPT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,FIXED_RATE_PAYMENT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,FIXED_RATE_RECEIPT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,FLOATING_RATE_INDEX_PAYMENT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,FLOATING_RATE_INDEX_RECEIPT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,FLOATING_RATE_SPREAD_PAYMENT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,FLOATING_RATE_SPREAD_RECEIPT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,HOLDING_ID,True,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,NOTIONAL_AMOUNT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,PMNT_CURRENCY_CODE,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,RCPT_CURRENCY_CODE,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,SWAP_FLAG,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,TERMINATION_DATE,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,date_field_specific_fail_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,UNREALIZED_APPRECIATION,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,UPFRONT_PAYMENT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,NONFOREIGN_EXCHANGE_SWAP.tsv,UPFRONT_RECEIPT,False,FUND_REPORTED_HOLDING.tsv,nport_nonforeign_exchange_swap_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,OTHER_DERIV.tsv,HOLDING_ID,True,FUND_REPORTED_HOLDING.tsv,nport_other_deriv_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,OTHER_DERIV.tsv,OTHER_DESC,False,FUND_REPORTED_HOLDING.tsv,nport_other_deriv_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,OTHER_DERIV.tsv,TERMINATION_DATE,False,FUND_REPORTED_HOLDING.tsv,nport_other_deriv_raw,date_field_specific_fail_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,OTHER_DERIV.tsv,UNREALIZED_APPRECIATION,False,FUND_REPORTED_HOLDING.tsv,nport_other_deriv_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,OTHER_DERIV_NOTIONAL_AMOUNT.tsv,CURRENCY_CODE,False,FUND_REPORTED_HOLDING.tsv,nport_other_deriv_notional_amount_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,OTHER_DERIV_NOTIONAL_AMOUNT.tsv,HOLDING_ID,True,FUND_REPORTED_HOLDING.tsv,nport_other_deriv_notional_amount_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,OTHER_DERIV_NOTIONAL_AMOUNT.tsv,NOTIONAL_AMOUNT,False,FUND_REPORTED_HOLDING.tsv,nport_other_deriv_notional_amount_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,OTHER_DERIV_NOTIONAL_AMOUNT.tsv,OTHER_DERIV_NOTIONAL_AMOUNT_ID,True,FUND_REPORTED_HOLDING.tsv,nport_other_deriv_notional_amount_raw,decimal_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,ACCESSION_NUMBER,True,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,ADDRESS1,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,ADDRESS2,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,CIK,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,identity_and_lineage,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,CITY,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,COUNTRY,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,FILE_NUM,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,LEI,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,PHONE,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
nport,REGISTRANT.tsv,REGISTRANT_NAME,False,SUBMISSION.tsv,nport_registrant_raw,text_preserve_lexical,source_specific,raw_and_typed_projection,source_rows_equal_raw_rows,7b9fb083ed7e64fc8216a3ea16853317403f7822526e87969fb8c402d85578d6
